species	family
Bolitoglossa_morio	Plethodontidae
Bolitoglossa_flavimembris	Plethodontidae
Bolitoglossa_decora	Plethodontidae
Bolitoglossa_digitigrada	Plethodontidae
Bolitoglossa_diminuta	Plethodontidae
Bolitoglossa_engelhardti	Plethodontidae
Bolitoglossa_equatoriana	Plethodontidae
Bolitoglossa_paraensis	Plethodontidae
Bolitoglossa_flaviventris	Plethodontidae
Bolitoglossa_franklini	Plethodontidae
Bolitoglossa_lincolni	Plethodontidae
Bolitoglossa_gomezi	Plethodontidae
Bolitoglossa_gracilis	Plethodontidae
Bolitoglossa_subpalmata	Plethodontidae
Bolitoglossa_tica	Plethodontidae
Bolitoglossa_splendida	Plethodontidae
Bolitoglossa_guaneae	Plethodontidae
Bolitoglossa_guaramacalensis	Plethodontidae
Bolitoglossa_hartwegi	Plethodontidae
Bolitoglossa_hermosa	Plethodontidae
Bolitoglossa_riletti	Plethodontidae
Bolitoglossa_zapoteca	Plethodontidae
Bolitoglossa_hiemalis	Plethodontidae
Bolitoglossa_hypacra	Plethodontidae
Bolitoglossa_indio	Plethodontidae
Bolitoglossa_insularis	Plethodontidae
Bolitoglossa_jacksoni	Plethodontidae
Bolitoglossa_la	Plethodontidae
Bolitoglossa_leandrae	Plethodontidae
Bolitoglossa_nicefori	Plethodontidae
Bolitoglossa_lignicolor	Plethodontidae
Bolitoglossa_longissima	Plethodontidae
Bolitoglossa_porrasorum	Plethodontidae
Bolitoglossa_lozanoi	Plethodontidae
Bolitoglossa_macrinii	Plethodontidae
Bolitoglossa_oaxacensis	Plethodontidae
Bolitoglossa_madeira	Plethodontidae
Bolitoglossa_magnifica	Plethodontidae
Bolitoglossa_meliana	Plethodontidae
Bolitoglossa_mexicana	Plethodontidae
Bolitoglossa_odonnelli	Plethodontidae
Bolitoglossa_minutula	Plethodontidae
Bolitoglossa_sooyorum	Plethodontidae
Bolitoglossa_mombachoensis	Plethodontidae
Bolitoglossa_striatula	Plethodontidae
Bolitoglossa_mulleri	Plethodontidae
