ntips	method	time	treestatsfunction
46	R equivalent	3.75986099243164e-4	rogers
46	treestats	1.05142593383789e-4	rogers
46	R equivalent	3.58104705810547e-4	rogers
46	treestats	1.01089477539062e-4	rogers
46	R equivalent	3.65972518920898e-4	rogers
46	treestats	1.02996826171875e-4	rogers
46	R equivalent	3.75032424926758e-4	rogers
46	treestats	1.068115234375e-4	rogers
46	R equivalent	3.71932983398438e-4	rogers
46	treestats	1.09195709228516e-4	rogers
46	R equivalent	3.62157821655273e-4	rogers
46	treestats	1.08003616333008e-4	rogers
46	R equivalent	3.64065170288086e-4	rogers
46	treestats	1.06096267700195e-4	rogers
46	R equivalent	3.78131866455078e-4	rogers
46	treestats	1.068115234375e-4	rogers
46	R equivalent	4.88042831420898e-4	stairs2
46	treestats	1.18017196655273e-4	stairs2
46	R equivalent	4.19855117797852e-4	stairs2
46	treestats	1.06096267700195e-4	stairs2
46	R equivalent	4.27007675170898e-4	stairs2
46	treestats	1.05142593383789e-4	stairs2
46	R equivalent	4.16994094848633e-4	stairs2
46	treestats	1.09195709228516e-4	stairs2
46	R equivalent	4.0888786315918e-4	stairs2
46	treestats	1.0991096496582e-4	stairs2
46	R equivalent	4.17947769165039e-4	stairs2
46	treestats	1.08957290649414e-4	stairs2
46	R equivalent	4.06026840209961e-4	stairs2
46	treestats	1.08003616333008e-4	stairs2
46	R equivalent	4.42028045654297e-4	stairs2
46	treestats	1.07049942016602e-4	stairs2
46	R equivalent	4.06026840209961e-4	stairs2
46	treestats	1.01089477539062e-4	stairs2
46	R equivalent	3.92913818359375e-4	stairs2
46	treestats	1.06096267700195e-4	stairs2
46	R equivalent	4.71115112304688e-4	tot_coph
46	treestats	1.23023986816406e-4	tot_coph
46	R equivalent	4.14133071899414e-4	tot_coph
46	treestats	1.03950500488281e-4	tot_coph
46	R equivalent	4.15802001953125e-4	tot_coph
46	treestats	1.06096267700195e-4	tot_coph
46	R equivalent	3.96966934204102e-4	tot_coph
46	treestats	1.07049942016602e-4	tot_coph
46	R equivalent	4.00781631469727e-4	tot_coph
46	treestats	1.02043151855469e-4	tot_coph
46	R equivalent	3.99112701416016e-4	tot_coph
46	treestats	1.08957290649414e-4	tot_coph
46	R equivalent	3.98159027099609e-4	tot_coph
46	treestats	1.09195709228516e-4	tot_coph
46	R equivalent	3.90052795410156e-4	tot_coph
46	treestats	1.02996826171875e-4	tot_coph
46	R equivalent	3.96013259887695e-4	tot_coph
46	treestats	1.02996826171875e-4	tot_coph
46	R equivalent	4.16994094848633e-4	tot_coph
46	treestats	1.02996826171875e-4	tot_coph
46	R equivalent	6.63995742797852e-4	var_leaf_depth
46	treestats	1.50203704833984e-5	var_leaf_depth
46	R equivalent	6.5302848815918e-4	var_leaf_depth
46	treestats	9.05990600585938e-6	var_leaf_depth
46	R equivalent	6.85930252075195e-4	var_leaf_depth
46	treestats	1.09672546386719e-5	var_leaf_depth
46	R equivalent	6.74009323120117e-4	var_leaf_depth
46	treestats	1.09672546386719e-5	var_leaf_depth
46	R equivalent	6.48021697998047e-4	var_leaf_depth
46	treestats	7.15255737304688e-6	var_leaf_depth
46	R equivalent	6.5302848815918e-4	var_leaf_depth
46	treestats	8.10623168945312e-6	var_leaf_depth
46	R equivalent	6.76155090332031e-4	var_leaf_depth
46	treestats	9.05990600585938e-6	var_leaf_depth
46	R equivalent	7.21931457519531e-4	var_leaf_depth
46	treestats	9.05990600585938e-6	var_leaf_depth
46	R equivalent	6.60181045532227e-4	var_leaf_depth
46	treestats	8.10623168945312e-6	var_leaf_depth
46	R equivalent	7.13825225830078e-4	var_leaf_depth
46	treestats	9.05990600585938e-6	var_leaf_depth
46	R equivalent	0.00189495086669922	sym_nodes
46	treestats	2.15053558349609e-4	sym_nodes
46	R equivalent	0.00192093849182129	sym_nodes
46	treestats	1.5711784362793e-4	sym_nodes
46	R equivalent	0.0020451545715332	sym_nodes
46	treestats	1.38998031616211e-4	sym_nodes
46	R equivalent	0.00172901153564453	sym_nodes
46	treestats	1.38044357299805e-4	sym_nodes
46	R equivalent	0.0019681453704834	sym_nodes
46	treestats	1.35898590087891e-4	sym_nodes
46	R equivalent	0.00182104110717773	sym_nodes
46	treestats	1.38998031616211e-4	sym_nodes
46	R equivalent	0.00182580947875977	sym_nodes
46	treestats	1.37090682983398e-4	sym_nodes
46	R equivalent	0.00170302391052246	sym_nodes
46	treestats	1.32083892822266e-4	sym_nodes
46	R equivalent	0.00177097320556641	sym_nodes
46	treestats	1.33037567138672e-4	sym_nodes
46	R equivalent	0.00188302993774414	sym_nodes
46	treestats	1.39951705932617e-4	sym_nodes
46	R equivalent	0.001129150390625	mpd
46	treestats	4.1961669921875e-5	mpd
46	R equivalent	0.0010218620300293	mpd
46	treestats	2.19345092773438e-5	mpd
46	R equivalent	0.00116896629333496	mpd
46	treestats	2.90870666503906e-5	mpd
46	R equivalent	0.0011451244354248	mpd
46	treestats	1.88350677490234e-5	mpd
46	R equivalent	0.00112009048461914	mpd
46	treestats	1.88350677490234e-5	mpd
46	R equivalent	0.00116109848022461	mpd
46	treestats	2.19345092773438e-5	mpd
46	R equivalent	0.00115799903869629	mpd
46	treestats	2.19345092773438e-5	mpd
46	R equivalent	0.00113582611083984	mpd
46	treestats	2.00271606445312e-5	mpd
46	R equivalent	0.00124692916870117	mpd
46	treestats	3.69548797607422e-5	mpd
46	R equivalent	0.00110888481140137	mpd
46	treestats	2.288818359375e-5	mpd
46	R equivalent	0.00295615196228027	psv
46	treestats	3.50475311279297e-5	psv
46	R equivalent	0.00332903861999512	psv
46	treestats	5.19752502441406e-5	psv
46	R equivalent	0.0034029483795166	psv
46	treestats	4.69684600830078e-5	psv
46	R equivalent	0.00337409973144531	psv
46	treestats	4.38690185546875e-5	psv
46	R equivalent	0.00348305702209473	psv
46	treestats	4.31537628173828e-5	psv
46	R equivalent	0.00361299514770508	psv
46	treestats	3.88622283935547e-5	psv
46	R equivalent	0.00317192077636719	psv
46	treestats	3.71932983398438e-5	psv
46	R equivalent	0.00282716751098633	psv
46	treestats	1.28746032714844e-5	psv
46	R equivalent	0.00311923027038574	psv
46	treestats	4.69684600830078e-5	psv
46	R equivalent	0.00320315361022949	psv
46	treestats	4.00543212890625e-5	psv
46	R equivalent	1.1897087097168e-4	vpd
46	treestats	3.60012054443359e-5	vpd
46	R equivalent	5.60283660888672e-5	vpd
46	treestats	2.31266021728516e-5	vpd
46	R equivalent	5.07831573486328e-5	vpd
46	treestats	2.09808349609375e-5	vpd
46	R equivalent	1.01089477539062e-4	vpd
46	treestats	2.09808349609375e-5	vpd
46	R equivalent	4.38690185546875e-5	vpd
46	treestats	2.09808349609375e-5	vpd
46	R equivalent	4.1961669921875e-5	vpd
46	treestats	2.09808349609375e-5	vpd
46	R equivalent	4.1961669921875e-5	vpd
46	treestats	2.09808349609375e-5	vpd
46	R equivalent	4.31537628173828e-5	vpd
46	treestats	2.288818359375e-5	vpd
46	R equivalent	4.98294830322266e-5	vpd
46	treestats	2.00271606445312e-5	vpd
46	R equivalent	4.88758087158203e-5	vpd
46	treestats	2.00271606445312e-5	vpd
46	R equivalent	0.00362920761108398	mntd
46	treestats	8.10623168945312e-5	mntd
46	R equivalent	0.00357699394226074	mntd
46	treestats	5.19752502441406e-5	mntd
46	R equivalent	0.00365900993347168	mntd
46	treestats	4.88758087158203e-5	mntd
46	R equivalent	0.00359892845153809	mntd
46	treestats	4.79221343994141e-5	mntd
46	R equivalent	0.00362181663513184	mntd
46	treestats	5.79357147216797e-5	mntd
46	R equivalent	0.00361299514770508	mntd
46	treestats	5.69820404052734e-5	mntd
46	R equivalent	0.0035700798034668	mntd
46	treestats	5.60283660888672e-5	mntd
46	R equivalent	0.00362515449523926	mntd
46	treestats	5.79357147216797e-5	mntd
46	R equivalent	0.0244560241699219	mntd
46	treestats	1.16825103759766e-4	mntd
46	R equivalent	0.0033562183380127	mntd
46	treestats	5.31673431396484e-5	mntd
46	R equivalent	0.00125598907470703	rquartet
46	treestats	2.09808349609375e-5	rquartet
46	R equivalent	0.00120687484741211	rquartet
46	treestats	1.09672546386719e-5	rquartet
46	R equivalent	0.0013279914855957	rquartet
46	treestats	2.00271606445312e-5	rquartet
46	R equivalent	0.00131082534790039	rquartet
46	treestats	1.28746032714844e-5	rquartet
46	R equivalent	0.00134086608886719	rquartet
46	treestats	2.38418579101562e-5	rquartet
46	R equivalent	0.0013430118560791	rquartet
46	treestats	1.19209289550781e-5	rquartet
46	R equivalent	0.00134706497192383	rquartet
46	treestats	1.50203704833984e-5	rquartet
46	R equivalent	0.00125002861022949	rquartet
46	treestats	1.09672546386719e-5	rquartet
46	R equivalent	0.00123310089111328	rquartet
46	treestats	1.09672546386719e-5	rquartet
46	R equivalent	0.00120210647583008	rquartet
46	treestats	9.05990600585938e-6	rquartet
46	R equivalent	3.52144241333008e-4	wiener
46	treestats	1.32083892822266e-4	wiener
46	R equivalent	2.57015228271484e-4	wiener
46	treestats	1.11818313598633e-4	wiener
46	R equivalent	2.47001647949219e-4	wiener
46	treestats	1.05142593383789e-4	wiener
46	R equivalent	2.40087509155273e-4	wiener
46	treestats	1.02996826171875e-4	wiener
46	R equivalent	2.37941741943359e-4	wiener
46	treestats	1.02043151855469e-4	wiener
46	R equivalent	2.36988067626953e-4	wiener
46	treestats	1.08003616333008e-4	wiener
46	R equivalent	2.33888626098633e-4	wiener
46	treestats	1.03950500488281e-4	wiener
46	R equivalent	2.36988067626953e-4	wiener
46	treestats	1.04904174804688e-4	wiener
46	R equivalent	2.3198127746582e-4	wiener
46	treestats	1.00851058959961e-4	wiener
46	R equivalent	2.32934951782227e-4	wiener
46	treestats	1.08957290649414e-4	wiener
46	R equivalent	2.51054763793945e-4	max_betweenness
46	treestats	1.08003616333008e-4	max_betweenness
46	R equivalent	2.36988067626953e-4	max_betweenness
46	treestats	1.04904174804688e-4	max_betweenness
46	R equivalent	2.288818359375e-4	max_betweenness
46	treestats	1.00851058959961e-4	max_betweenness
46	R equivalent	2.288818359375e-4	max_betweenness
46	treestats	1.01089477539062e-4	max_betweenness
46	R equivalent	2.30073928833008e-4	max_betweenness
46	treestats	1.00851058959961e-4	max_betweenness
46	R equivalent	2.31027603149414e-4	max_betweenness
46	treestats	1.01089477539062e-4	max_betweenness
46	R equivalent	2.49147415161133e-4	max_betweenness
46	treestats	1.03950500488281e-4	max_betweenness
46	R equivalent	2.41994857788086e-4	max_betweenness
46	treestats	1.11103057861328e-4	max_betweenness
46	R equivalent	2.29120254516602e-4	max_betweenness
46	treestats	1.01089477539062e-4	max_betweenness
46	R equivalent	2.288818359375e-4	max_betweenness
46	treestats	1.00851058959961e-4	max_betweenness
46	R equivalent	4.03881072998047e-4	max_closeness
46	treestats	1.13010406494141e-4	max_closeness
46	R equivalent	4.01020050048828e-4	max_closeness
46	treestats	1.14917755126953e-4	max_closeness
46	R equivalent	4.0888786315918e-4	max_closeness
46	treestats	1.03950500488281e-4	max_closeness
46	R equivalent	4.18901443481445e-4	max_closeness
46	treestats	1.02043151855469e-4	max_closeness
46	R equivalent	3.96013259887695e-4	max_closeness
46	treestats	1.11103057861328e-4	max_closeness
46	R equivalent	4.74214553833008e-4	max_closeness
46	treestats	1.17063522338867e-4	max_closeness
46	R equivalent	3.90052795410156e-4	max_closeness
46	treestats	1.01089477539062e-4	max_closeness
46	R equivalent	3.79085540771484e-4	max_closeness
46	treestats	1.02996826171875e-4	max_closeness
46	R equivalent	3.8599967956543e-4	max_closeness
46	treestats	1.02043151855469e-4	max_closeness
46	R equivalent	3.75986099243164e-4	max_closeness
46	treestats	1.02996826171875e-4	max_closeness
46	R equivalent	2.44855880737305e-4	diameter
46	treestats	1.08957290649414e-4	diameter
46	R equivalent	2.40087509155273e-4	diameter
46	treestats	1.00851058959961e-4	diameter
46	R equivalent	2.36034393310547e-4	diameter
46	treestats	1.03950500488281e-4	diameter
46	R equivalent	2.36988067626953e-4	diameter
46	treestats	1.00135803222656e-4	diameter
46	R equivalent	2.25067138671875e-4	diameter
46	treestats	1.00851058959961e-4	diameter
46	R equivalent	2.33888626098633e-4	diameter
46	treestats	1.01089477539062e-4	diameter
46	R equivalent	2.29120254516602e-4	diameter
46	treestats	9.89437103271484e-5	diameter
46	R equivalent	2.288818359375e-4	diameter
46	treestats	1.02043151855469e-4	diameter
46	R equivalent	2.31027603149414e-4	diameter
46	treestats	9.98973846435547e-5	diameter
46	R equivalent	2.33888626098633e-4	diameter
46	treestats	9.98973846435547e-5	diameter
46	R equivalent	0.00194096565246582	eigen_centrality
46	treestats	5.24997711181641e-4	eigen_centrality
46	R equivalent	0.00142478942871094	eigen_centrality
46	treestats	4.33921813964844e-4	eigen_centrality
46	R equivalent	0.00134420394897461	eigen_centrality
46	treestats	4.22000885009766e-4	eigen_centrality
46	R equivalent	0.00130796432495117	eigen_centrality
46	treestats	4.26054000854492e-4	eigen_centrality
46	R equivalent	0.00134110450744629	eigen_centrality
46	treestats	4.85897064208984e-4	eigen_centrality
46	R equivalent	0.00148892402648926	eigen_centrality
46	treestats	4.80175018310547e-4	eigen_centrality
46	R equivalent	0.00140285491943359	eigen_centrality
46	treestats	4.96149063110352e-4	eigen_centrality
46	R equivalent	0.00132393836975098	eigen_centrality
46	treestats	5.04016876220703e-4	eigen_centrality
46	R equivalent	0.00141501426696777	eigen_centrality
46	treestats	4.88996505737305e-4	eigen_centrality
46	R equivalent	0.00155186653137207	eigen_centrality
46	treestats	4.50849533081055e-4	eigen_centrality
46	R equivalent	1.09672546386719e-5	mean_branch_length
46	treestats	1.28746032714844e-5	mean_branch_length
46	R equivalent	3.814697265625e-6	mean_branch_length
46	treestats	4.05311584472656e-6	mean_branch_length
46	R equivalent	3.814697265625e-6	mean_branch_length
46	treestats	3.09944152832031e-6	mean_branch_length
46	R equivalent	4.05311584472656e-6	mean_branch_length
46	treestats	3.09944152832031e-6	mean_branch_length
46	R equivalent	4.05311584472656e-6	mean_branch_length
46	treestats	2.86102294921875e-6	mean_branch_length
46	R equivalent	4.05311584472656e-6	mean_branch_length
46	treestats	3.09944152832031e-6	mean_branch_length
46	R equivalent	4.05311584472656e-6	mean_branch_length
46	treestats	3.09944152832031e-6	mean_branch_length
46	R equivalent	4.05311584472656e-6	mean_branch_length
46	treestats	2.86102294921875e-6	mean_branch_length
46	R equivalent	3.814697265625e-6	mean_branch_length
46	treestats	2.86102294921875e-6	mean_branch_length
46	R equivalent	4.05311584472656e-6	mean_branch_length
46	treestats	4.05311584472656e-6	mean_branch_length
46	R equivalent	3.19957733154297e-4	avg_vert_depth
46	treestats	2.00271606445312e-5	avg_vert_depth
46	R equivalent	2.87055969238281e-4	avg_vert_depth
46	treestats	8.10623168945312e-6	avg_vert_depth
46	R equivalent	2.899169921875e-4	avg_vert_depth
46	treestats	7.15255737304688e-6	avg_vert_depth
46	R equivalent	2.72989273071289e-4	avg_vert_depth
46	treestats	6.91413879394531e-6	avg_vert_depth
46	R equivalent	2.73942947387695e-4	avg_vert_depth
46	treestats	6.91413879394531e-6	avg_vert_depth
46	R equivalent	2.79903411865234e-4	avg_vert_depth
46	treestats	6.91413879394531e-6	avg_vert_depth
46	R equivalent	2.96831130981445e-4	avg_vert_depth
46	treestats	7.15255737304688e-6	avg_vert_depth
46	R equivalent	3.49998474121094e-4	avg_vert_depth
46	treestats	2.59876251220703e-5	avg_vert_depth
46	R equivalent	3.52859497070312e-4	avg_vert_depth
46	treestats	1.00135803222656e-5	avg_vert_depth
46	R equivalent	3.19957733154297e-4	avg_vert_depth
46	treestats	9.05990600585938e-6	avg_vert_depth
46	R equivalent	3.19004058837891e-4	tot_path_length
46	treestats	2.52962112426758e-4	tot_path_length
46	R equivalent	3.16143035888672e-4	tot_path_length
46	treestats	2.12907791137695e-4	tot_path_length
46	R equivalent	3.36885452270508e-4	tot_path_length
46	treestats	2.16007232666016e-4	tot_path_length
46	R equivalent	2.94923782348633e-4	tot_path_length
46	treestats	2.04086303710938e-4	tot_path_length
46	R equivalent	2.85863876342773e-4	tot_path_length
46	treestats	2.0289421081543e-4	tot_path_length
46	R equivalent	2.87055969238281e-4	tot_path_length
46	treestats	2.03847885131836e-4	tot_path_length
46	R equivalent	2.88009643554688e-4	tot_path_length
46	treestats	2.11000442504883e-4	tot_path_length
46	R equivalent	2.74896621704102e-4	tot_path_length
46	treestats	2.01940536499023e-4	tot_path_length
46	R equivalent	2.76088714599609e-4	tot_path_length
46	treestats	2.01940536499023e-4	tot_path_length
46	R equivalent	2.79903411865234e-4	tot_path_length
46	treestats	2.19106674194336e-4	tot_path_length
46	R equivalent	2.86102294921875e-4	tot_internal_path
46	treestats	1.09672546386719e-5	tot_internal_path
46	R equivalent	2.72035598754883e-4	tot_internal_path
46	treestats	7.15255737304688e-6	tot_internal_path
46	R equivalent	2.77996063232422e-4	tot_internal_path
46	treestats	6.91413879394531e-6	tot_internal_path
46	R equivalent	2.68936157226562e-4	tot_internal_path
46	treestats	6.91413879394531e-6	tot_internal_path
46	R equivalent	2.74896621704102e-4	tot_internal_path
46	treestats	6.91413879394531e-6	tot_internal_path
46	R equivalent	2.72035598754883e-4	tot_internal_path
46	treestats	7.15255737304688e-6	tot_internal_path
46	R equivalent	2.75135040283203e-4	tot_internal_path
46	treestats	7.15255737304688e-6	tot_internal_path
46	R equivalent	2.72989273071289e-4	tot_internal_path
46	treestats	5.96046447753906e-6	tot_internal_path
46	R equivalent	2.66790390014648e-4	tot_internal_path
46	treestats	7.15255737304688e-6	tot_internal_path
46	R equivalent	2.77042388916016e-4	tot_internal_path
46	treestats	7.15255737304688e-6	tot_internal_path
46	R equivalent	5.99145889282227e-4	mw_over_md
46	treestats	1.50203704833984e-5	mw_over_md
46	R equivalent	6.02960586547852e-4	mw_over_md
46	treestats	8.10623168945312e-6	mw_over_md
46	R equivalent	6.1488151550293e-4	mw_over_md
46	treestats	1.19209289550781e-5	mw_over_md
46	R equivalent	5.75065612792969e-4	mw_over_md
46	treestats	7.86781311035156e-6	mw_over_md
46	R equivalent	5.93900680541992e-4	mw_over_md
46	treestats	1.00135803222656e-5	mw_over_md
46	R equivalent	5.79118728637695e-4	mw_over_md
46	treestats	6.91413879394531e-6	mw_over_md
46	R equivalent	5.83887100219727e-4	mw_over_md
46	treestats	7.86781311035156e-6	mw_over_md
46	R equivalent	5.50985336303711e-4	mw_over_md
46	treestats	6.91413879394531e-6	mw_over_md
46	R equivalent	5.46932220458984e-4	mw_over_md
46	treestats	1.00135803222656e-5	mw_over_md
46	R equivalent	5.67913055419922e-4	mw_over_md
46	treestats	6.91413879394531e-6	mw_over_md
46	R equivalent	6.22987747192383e-4	colless_quad
46	treestats	1.32083892822266e-4	colless_quad
46	R equivalent	6.22987747192383e-4	colless_quad
46	treestats	1.08957290649414e-4	colless_quad
46	R equivalent	6.25848770141602e-4	colless_quad
46	treestats	1.03950500488281e-4	colless_quad
46	R equivalent	6.02006912231445e-4	colless_quad
46	treestats	1.08003616333008e-4	colless_quad
46	R equivalent	6.1488151550293e-4	colless_quad
46	treestats	1.08003616333008e-4	colless_quad
